# index, logLikelihood, tieBreaker, ID.
30 -515.3678587 0.1527876647 2
14 -541.5026462 0.8634077475 3
12 -544.1184158 0.533105954 0
75 -464.281338 0.8412396313 3
81 -459.868262 0.1059875488 2
17 -538.8730835 0.1155332818 1
28 -513.6823409 0.9495503628 0
2 -673.6948751 0.9965578364 2
15 -540.1236581 0.2066228846 3
18 -538.2979295 0.5063478425 0
74 -466.2881182 0.2134181537 0
17 -538.0254291 0.2720143767 1
32 -513.2042575 0.4980550997 0
70 -468.0959327 0.07009086006 3
27 -519.4047044 0.5967859214 2
0 -4239.94299 0.1115421554 2
23 -527.295141 0.4204413383 2
9 -547.2830588 0.6200596906 0
83 -457.8456305 0.9641192042 3
5 -561.5094649 0.5240705598 1
8 -545.8097133 0.8944686603 3
37 -508.4290592 0.3500736381 0
36 -509.0773132 0.7394219094 1
78 -462.9977885 0.6574694426 2
25 -521.9246853 0.1560259109 3
14 -541.257656 0.9822649266 1
0 -613.7336055 0.6208183589 0
3 -609.0018799 0.08846013132 2
8 -551.1999088 0.7123581976 2
0 -641.7135719 0.2273143081 2
7 -555.3048166 0.2209181225 0
36 -507.5449399 0.5518139221 2
17 -538.927903 0.5081390525 1
34 -511.2202156 0.2979140249 1
85 -455.4506499 0.4951837107 3
90 -451.3046895 0.8785197767 2
85 -455.5128822 0.08819881736 1
35 -508.8885798 0.01000066872 3
33 -511.8262705 0.9392587906 2
89 -452.3326877 0.9027509838 3
21 -523.3465959 0.7778611132 3
21 -522.2364487 0.2338794972 0
15 -539.9867295 0.4685982382 2
1 -594.2234779 0.9731217343 0
86 -454.750632 0.07535643769 1
3 -603.0257949 0.2668245641 2
94 -448.9599425 0.8021104791 2
36 -509.3831292 0.04880568798 1
96 -447.1467337 0.3879024746 0
91 -451.2739427 0.506174729 1
6 -551.5973517 0.367130696 1
87 -454.1184916 0.08770338088 0
28 -516.3833232 0.978514327 1
15 -540.5039032 0.1315615523 2
19 -530.0959292 0.252083018 3
97 -446.4053182 0.9126633267 3
2 -563.1488048 0.2829019036 0
23 -525.7851934 0.01513168214 3
29 -516.0908395 0.2139404734 2
2 -603.9017293 0.9759969451 1
16 -539.6429756 0.2964041395 3
10 -545.8140086 0.7526298317 3
17 -538.4353572 0.5936151952 3
32 -512.6478882 0.3075147372 2
1 -954.6738413 0.2135309851 3
92 -450.192653 0.8214605574 2
8 -548.0829547 0.6874354763 1
20 -533.9285141 0.3678134957 1
0 -2808.310653 0.9370309627 1
15 -540.1970995 0.7249310014 2
12 -540.3461743 0.8793287073 0
91 -448.7330141 0.6178613357 0
94 -449.0716155 0.3842624334 0
21 -530.4644408 0.07758745393 2
4 -565.9711868 0.05109467553 3
81 -460.013921 0.9901818779 2
84 -457.3478971 0.527265011 2
7 -550.6793516 0.8690017515 1
1 -573.1526338 0.7436956929 3
94 -448.8937177 0.2349176434 1
12 -543.521813 0.5011494002 3
18 -537.8785572 0.2286038427 1
92 -449.8151122 0.5366840142 1
18 -538.1519111 0.4991380182 0
21 -532.8474652 0.8393627214 2
14 -541.5466333 0.2359638323 3
12 -543.4670301 0.445339102 2
78 -462.0245648 0.9241502006 1
17 -538.924995 0.6678903344 1
1 -697.3624562 0.9987328309 1
1 -865.1558175 0.2643000424 2
29 -515.3932699 0.6052565528 1
8 -546.4199295 0.2468211451 3
26 -520.7589488 0.6551776564 0
39 -504.9956534 0.1775421216 2
41 -501.4908304 0.7841874249 3
78 -461.9843612 0.2406037663 2
10 -545.5395758 0.8854817725 1
86 -455.265762 0.1422531969 2
37 -502.8758318 0.006155768975 1
32 -511.8266686 0.3766470474 2
41 -502.33152 0.3981533593 2
16 -538.6604002 0.4794684506 3
23 -527.6752389 0.9553523275 0
16 -539.8901058 0.1011117504 0
37 -508.1043407 0.1145756636 3
88 -453.9596111 0.8696030667 1
47 -492.0704589 0.9411118885 1
87 -454.6655984 0.6409950899 0
42 -500.0510261 0.6102789039 1
1 -649.7909563 0.9675076248 1
44 -495.573178 0.1136136078 0
22 -527.22969 0.9231591855 3
18 -538.2480841 0.1465613892 0
20 -534.5370923 0.8059634439 3
89 -452.3633358 0.8368620321 0
80 -460.0596231 0.9731261902 0
40 -503.6898784 0.1955249239 3
8 -548.2409649 0.3878000013 2
99 -444.8749146 0.4618029142 2
10 -546.3091562 0.6843559006 3
44 -498.3373283 0.4157519272 3
98 -445.3811586 0.8409740465 1
47 -491.1347514 0.9791875568 2
45 -495.8467271 0.8129953826 1
4 -584.0844456 0.6155232739 1
35 -510.2668312 0.6662135538 0
90 -450.4450403 0.001158463563 1
38 -505.0230056 0.925039834 2
5 -569.4322027 0.02621617788 0
36 -508.4227816 0.1413436994 3
84 -457.2363829 0.3648841255 2
83 -457.9083362 0.6315307227 0
17 -538.987275 0.3211157553 0
74 -464.9940416 0.451632739 1
40 -504.391895 0.8699215509 1
68 -470.5240317 0.1156227925 3
95 -447.9862378 0.3842630306 0
97 -445.6796186 0.374669245 2
34 -510.1174577 0.05143403267 0
39 -504.5226514 0.9718494706 0
63 -475.3915934 0.8203731017 2
27 -519.7515612 0.9061639471 1
98 -445.1945789 0.8478212887 3
38 -507.1842349 0.7285480492 1
37 -505.8203635 0.5310749671 3
73 -466.5773198 0.2849189362 2
30 -513.6809073 0.08704073559 0
96 -447.218353 0.5162709009 3
43 -494.2486206 0.04249822412 3
92 -450.4185258 0.4828081237 1
40 -504.2006989 0.02581141851 1
63 -475.3972468 0.8315380402 0
91 -450.8982151 0.3951396949 3
34 -510.7425014 0.02370801127 1
80 -459.4960585 0.563043158 2
39 -504.9455221 0.01685164038 3
86 -454.7161831 0.7444029247 3
84 -457.1902358 0.1795956949 3
43 -498.9488729 0.229609017 3
92 -449.2423341 0.7436825425 3
70 -467.7418655 0.1681849733 3
54 -485.1471122 0.02143275037 2
52 -486.0605888 0.1504906472 0
55 -482.265223 0.7826540815 3
80 -460.2485351 0.1124529841 1
66 -472.3127336 0.3887109393 0
54 -484.2348327 0.7747817203 1
79 -461.8675504 0.3757137565 1
78 -462.3915391 0.4601199769 2
69 -467.1582311 0.4333782779 1
48 -491.2035086 0.2658982012 2
88 -453.8316301 0.2019284317 3
84 -454.9588035 0.7659429831 1
81 -459.041829 0.4946561989 3
79 -458.7109938 0.3172067211 3
66 -472.0998955 0.6169339729 3
73 -466.1933999 0.687892161 3
67 -469.2536092 0.4742040641 3
92 -450.2913089 0.01630380518 3
72 -467.7733752 0.565570448 3
69 -469.8760165 0.8080965065 1
88 -453.5653824 0.1992457233 2
72 -467.7691393 0.3691176547 1
70 -469.3661833 0.3166172575 1
81 -457.9432323 0.06944493462 0
85 -456.3888682 0.6028366033 2
99 -444.5726945 0.248900596 1
70 -469.0543795 0.6125549177 0
86 -454.7388759 0.08934332943 2
80 -459.7311809 0.4301692196 0
95 -447.6057085 0.3113573345 0
93 -449.8231835 0.6842799811 2
80 -460.8389703 0.956556827 0
94 -447.9535848 0.1870850744 3
72 -467.5676386 0.9283377713 0
61 -475.9077832 0.2226240544 0
97 -446.6528356 0.1471581232 3
91 -451.4248609 0.348770868 2
61 -477.3138118 0.8506283813 3
95 -447.8377866 0.8274874746 2
73 -467.3164166 0.3002279007 0
65 -473.1975275 0.2570740855 0
93 -449.9526641 0.5492533647 2
69 -469.2427785 0.1917129706 0
71 -468.2377723 0.9484357506 3
66 -471.706198 0.3569480076 3
96 -447.0714949 0.717611067 0
93 -449.4069788 0.6691818696 3
84 -457.37499 0.2888412954 0
85 -454.5634601 0.3052018017 3
76 -464.8135009 0.5765824225 2
85 -456.3787782 0.9783356807 3
83 -456.9471592 0.1982502066 2
83 -458.3143148 0.5876228087 3
58 -479.7911104 0.3643863274 3
66 -472.5103727 0.9832275107 3
87 -454.5437674 0.488396882 1
80 -460.2007593 0.2106848972 2
57 -479.1203062 0.1173862593 3
63 -474.2067838 0.03105605323 2
78 -462.633251 0.3969227962 0
84 -457.3109401 0.06157725848 2
65 -472.4980067 0.1689255821 0
70 -469.3348832 0.59118019 3
75 -464.0319037 0.9490675267 1
90 -450.6394306 0.5498945669 2
82 -458.6317019 0.0632567019 2
83 -457.5437592 0.793166466 3
79 -460.5682963 0.6992942902 1
69 -467.2099981 0.09600867447 2
67 -471.2705053 0.0475064737 3
92 -450.3443563 0.5927397776 3
65 -472.4865261 0.1478526443 1
51 -488.2239915 0.6510796048 2
45 -496.5113121 0.424389588 3
58 -479.6005355 0.3851049179 0
47 -492.9027513 0.1514340326 3
48 -491.5205984 0.5763461455 0
42 -498.2436455 0.8579955125 3
66 -472.2956731 0.9746121223 2
75 -463.8436905 0.07498743195 1
47 -490.0398549 0.3279798957 0
70 -469.1235907 0.3153567901 1
80 -460.8737225 0.3323510797 1
58 -477.8883463 0.3467956439 1
64 -474.093004 0.9991255597 3
80 -460.3226549 0.9684658909 1
62 -475.6190627 0.7462106968 1
74 -465.4947815 0.4595508436 0
47 -492.2204197 0.9906884434 2
75 -462.0173098 0.921362911 2
51 -488.3875866 0.8373663409 3
68 -470.831704 0.6582081062 1
53 -485.3819272 0.3276148358 0
57 -481.2437761 0.02736662867 0
47 -489.2243625 0.3753498324 3
85 -455.6616171 0.8906165372 2
86 -454.1964966 0.3576427706 0
55 -482.0358279 0.6295815791 2
59 -479.6194193 0.96797034 3
50 -487.3508437 0.7391134999 1
55 -483.4398084 0.2158423827 0
39 -497.8968152 0.2262347544 1
58 -478.9017799 0.2555745735 2
94 -446.2715526 0.9138724341 1
54 -483.8837177 0.3733741093 0
46 -494.2493544 0.4615057234 0
93 -448.6301384 0.2409113404 1
59 -479.6028981 0.9059719104 0
94 -448.4070269 0.608830664 1
95 -446.8403486 0.174717837 2
96 -445.1186643 0.6160434953 1
98 -445.6982389 0.4650909998 3
72 -467.8272436 0.7114732565 2
54 -481.898344 0.5392208514 1
92 -450.4673327 0.9555697888 0
47 -483.4614291 0.0001062445542 0
95 -447.1017601 0.07603763809 0
59 -479.2791857 0.8599448809 0
69 -469.9212635 0.4223036133 3
99 -444.8224324 0.7655625409 2
99 -444.6131984 0.03370073681 0
68 -470.4874946 0.1617502051 0
73 -466.598831 0.2164694877 3
94 -449.0307668 0.7945753029 1
87 -454.791842 0.8421210002 3
58 -480.5033863 0.4691619423 0
65 -473.2223425 0.8299112478 0
68 -469.0336964 0.3143997438 0
54 -484.9557878 0.8495328991 0
44 -497.6638309 0.5793177973 1
41 -503.0715893 0.1033599594 2
69 -468.3507055 0.06190309003 1
43 -499.6461913 0.2492106684 1
34 -505.5162095 0.408145233 1
66 -471.5430619 0.7197300469 3
85 -451.9056909 0.3916243153 1
91 -450.4204895 0.2486692739 2
45 -496.6587115 0.2463964385 1
85 -455.3915669 0.2165403944 3
46 -494.1472031 0.8992143995 0
76 -463.9758286 0.3177537088 3
87 -454.0879763 0.4113185625 0
40 -496.9861047 0.724108416 1
94 -448.9957217 0.1182465266 1
97 -446.4404379 0.9414790638 2
94 -448.5136558 0.8546217151 2
92 -449.8312797 0.4581468484 2
55 -482.8708269 0.9247169268 1
79 -459.4416329 0.5025687366 1
79 -459.4587412 0.01043180713 1
98 -445.8633321 0.5030430824 3
74 -466.168514 0.7405325324 2
73 -466.4296481 0.8280206909 0
36 -507.5146089 0.242828757 2
45 -494.6535499 0.2862336944 3
88 -452.7771471 0.888199625 2
83 -457.5753024 0.1832983278 2
97 -446.493357 0.7090135817 1
83 -456.4745189 0.2551099741 1
54 -485.3964984 0.6075012649 1
47 -489.5650533 0.4789482675 2
53 -486.3942728 0.6798375876 0
45 -496.8284324 0.6733617979 1
45 -495.9302112 0.04906458561 2
43 -499.8083058 0.1457552417 1
89 -452.6787652 0.1827303313 3
37 -500.5312179 0.1487828349 1
56 -482.123954 0.7743896838 0
79 -461.1438379 0.974222069 1
79 -461.3144604 0.5089732255 1
80 -460.1879412 0.5616535883 1
74 -466.4907748 0.6546483191 1
44 -496.8438177 0.8145261284 2
84 -456.7478445 0.08226740728 3
51 -484.3690603 0.9898389302 0
66 -470.1027173 0.209952943 1
74 -465.494902 0.1892256385 0
38 -503.4247159 0.5651593003 0
33 -510.1179081 0.07244785787 3
92 -449.018675 0.6322263482 0
99 -444.7499081 0.9995014398 2
97 -446.1846423 0.9415487557 1
71 -468.5058428 0.1693189827 0
64 -474.2717563 0.04060974244 1
72 -466.1853587 0.08304794427 1
74 -466.408459 0.1687342208 1
65 -473.3377234 0.8371071535 1
70 -468.602226 0.3642044873 1
77 -461.7330245 0.4043108427 1
82 -459.3601738 0.3394525103 3
93 -449.5636417 0.1081580499 2
72 -467.6123981 0.9722907061 2
83 -457.9353719 0.08370369633 2
77 -462.3893455 0.3092891549 0
45 -495.386802 0.472309073 0
78 -462.1278119 0.1560874026 3
76 -464.3165346 0.5810810288 0
44 -492.4106021 0.9211119366 2
52 -485.411569 0.4277911848 0
78 -461.8768081 0.132661551 0
60 -478.4744018 0.5765328433 2
62 -475.0266441 0.1691057312 0
72 -467.0372049 0.1055270791 3
72 -467.7989644 0.3665368755 2
45 -496.6085112 0.009885084895 2
80 -460.3102285 0.2590265456 2
56 -482.4988718 0.5004887309 3
74 -466.3233728 0.04653063587 1
64 -474.3815101 0.04392725776 2
45 -493.6172453 0.7060212577 1
60 -473.9307924 0.3852798419 0
58 -477.9533549 0.607857048 1
65 -473.2024031 0.3089969611 0
74 -466.5474231 0.8894566222 0
49 -489.7127792 0.25744104 1
33 -506.5236901 0.3919223317 1
51 -483.2296467 0.73650468 0
64 -474.1521492 0.116029439 1
69 -468.3987609 0.9058270935 2
76 -464.8767826 0.1564770807 3
62 -476.3543472 0.1696946272 0
75 -464.0509313 0.5015876314 3
73 -466.5099209 0.4898931469 3
79 -461.4597125 0.975987562 3
39 -504.5404787 0.6931567644 2
74 -465.7792487 0.07523487679 1
39 -505.4255358 0.3048221988 3
80 -460.3950788 0.50438383 1
58 -479.5921551 0.7063169866 2
53 -482.798478 0.04974193812 0
45 -495.5382561 0.3651189838 2
50 -489.1116798 0.4665717875 1
76 -463.6462603 0.5963206593 3
40 -504.0297173 0.8878357999 1
38 -506.0790439 0.7259857848 0
44 -498.2952996 0.6206350489 2
59 -479.3881352 0.8778294859 2
66 -472.473197 0.2413358042 1
40 -500.0143679 0.3651953039 1
72 -467.603673 0.1898270098 2
52 -487.3991864 0.5615080662 0
70 -468.0670448 0.8333299054 1
58 -479.8838393 0.2435388961 1
76 -463.0155056 0.2071278232 0
27 -518.5827252 0.2243297423 0
32 -512.2459013 0.3192133541 3
26 -516.9052641 0.2809260773 2
74 -466.4746382 0.9712608313 3
25 -518.3351871 0.7655788231 1
43 -497.8797536 0.7785036962 2
78 -462.5084033 0.6053381783 3
22 -530.1974224 0.6982729839 3
45 -496.9452233 0.4214961611 0
19 -531.1594742 0.2152688959 3
39 -501.479687 0.6458619727 1
26 -516.3945505 0.4441112317 3
24 -525.0802749 0.3111681181 2
62 -476.4392207 0.7338305323 3
25 -521.0839653 0.5237990881 3
60 -478.6790178 0.9843986575 2
23 -522.9164333 0.1755452566 2
62 -476.2974634 0.7881914114 3
27 -518.017662 0.9922621402 1
59 -477.2090761 0.1367778626 0
63 -475.1017809 0.2802545251 0
62 -473.6112924 0.2386903008 1
19 -531.0209374 0.3706859931 1
60 -478.5349033 0.08942034372 3
67 -471.0237146 0.06956187044 2
55 -482.67835 0.8303795344 2
32 -512.2122946 0.8327623476 3
65 -473.2087886 0.4972313364 3
29 -516.4997264 0.6299240918 0
55 -483.8824597 0.8652438893 3
59 -478.0541124 0.5864337211 3
16 -537.1466881 0.676967552 3
74 -466.5043332 0.3421295683 2
54 -483.1000524 0.1557701386 3
29 -516.43236 0.7503736016 3
5 -567.6274983 0.7713745259 1
68 -470.3276718 0.3696624832 1
25 -522.1278795 0.3334872197 2
70 -467.3220725 0.5501067454 0
82 -459.3656243 0.9341274103 1
5 -560.6985376 0.4081494333 1
44 -496.5150688 0.6148155008 2
97 -446.6132498 0.3070214382 3
34 -509.2071018 0.1364836251 2
8 -549.9211533 0.6957481827 2
87 -454.2159006 0.6948157617 3
44 -497.5743075 0.4754145417 3
97 -446.3733176 0.9538197936 0
13 -540.9297098 0.07380817317 0
4 -583.7531661 0.2004928533 0
36 -509.4683906 0.6800042603 3
11 -544.8503802 0.3975755795 2
20 -535.0137736 0.7841938588 2
97 -445.7120888 0.3500559788 1
98 -445.5955696 0.6198258759 3
98 -445.7232363 0.1169033226 2
11 -544.3644043 0.3772295422 1
9 -547.7616287 0.7171498674 0
94 -448.46575 0.3779940945 2
95 -448.1830124 0.4334419123 0
14 -541.2253274 0.3183864647 0
88 -452.5257769 0.5298529977 1
3 -591.6107577 0.2946841828 2
28 -515.8698817 0.4517453995 1
99 -444.2429453 0.5855673822 3
24 -525.4030422 0.5462843981 2
19 -530.0093543 0.5441456879 3
83 -457.1821565 0.430718146 2
32 -512.9514839 0.02326609265 1
3 -564.7500741 0.4274766971 3
2 -612.2809261 0.7212080009 3
13 -540.5293287 0.4762830291 1
7 -550.0378373 0.8242323988 1
90 -452.2639445 0.01691999349 3
3 -607.2905005 0.757963934 2
7 -551.7587004 0.6570905156 0
80 -460.6910756 0.2934849138 3
18 -537.9081541 0.2565566353 1
4 -564.9264699 0.06860003597 0
85 -456.0245833 0.904904895 0
5 -557.3663909 0.7934695812 2
17 -537.8999289 0.1735893725 0
85 -455.7497334 0.5341612578 2
87 -454.6231913 0.6000913487 3
86 -455.1942417 0.1161310083 0
10 -545.8980713 0.7296240274 0
2 -595.9863356 0.1444883373 3
92 -449.2998238 0.7652702176 0
2 -602.9656679 0.3721094066 0
96 -447.0457343 0.2312123211 0
99 -444.9509654 0.9396483962 1
12 -540.6665406 0.4948662991 0
19 -536.2533589 0.9042096005 0
8 -549.4389854 0.323628007 1
99 -444.808669 0.7416604195 2
1 -872.1110393 0.7762950978 2
2 -635.6580253 0.1680337204 2
91 -451.3872237 0.8534803527 3
5 -567.5468599 0.5289499508 1
17 -538.6396821 0.03842112536 3
12 -542.462897 0.3296632531 2
16 -538.4273716 0.5876706027 3
2 -629.3777886 0.8550473148 0
35 -509.8379202 0.9209943981 2
88 -453.7498535 0.1264421763 2
96 -447.2712778 0.3524230346 1
92 -448.5765483 0.57898763 2
0 -1061.256962 0.6430774425 1
37 -506.1196086 0.1104953118 2
18 -537.7441654 0.6986693293 1
87 -454.253297 0.7948696335 3
29 -516.4953051 0.6575206102 1
78 -462.6487554 0.7388761054 1
8 -550.8092948 0.5753595376 2
81 -460.1883086 0.3722054961 0
8 -547.3910402 0.9037854667 0
32 -513.0077711 0.7892312118 1
26 -520.8771314 0.6265472918 2
23 -524.7016666 0.9514201278 3
35 -509.0107914 0.24580648 3
2 -653.0104166 0.8376262531 0
29 -515.0355453 0.01856782038 1
90 -452.4735762 0.724158871 2
25 -522.0512049 0.04600696788 3
8 -550.7348272 0.5960335782 2
89 -450.6576941 0.1300795609 0
14 -538.2830808 0.2154971675 2
6 -560.4010655 0.7191543753 0
39 -505.9610318 0.7841863655 3
14 -541.7998516 0.1628399858 2
24 -522.6850526 0.7355370279 3
3 -608.4788762 0.3021549948 0
0 -8100.487865 0.3337354276 1
5 -557.9845017 0.7596084055 2
10 -544.9907919 0.845768609 2
36 -509.359098 0.7345249148 0
84 -456.8698432 0.1635013888 3
91 -451.0423912 0.5211899967 0
98 -445.6416196 0.01960658647 0
98 -445.5401098 0.5723906008 1
95 -447.9927056 0.3808251371 3
31 -513.9313158 0.01200121116 1
8 -549.8869724 0.02122099145 0
98 -443.8406989 0.8385391118 3
21 -532.6491753 0.1477317905 0
96 -446.1077411 0.2140315327 1
92 -450.2476702 0.2203453757 0
32 -513.0255409 0.3829021562 2
20 -534.9655964 0.1065858945 2
21 -530.4282249 0.4514526801 1
21 -530.8698065 0.528336655 3
98 -445.8036409 0.7682473722 3
31 -513.9341446 0.9819288507 2
32 -507.9013435 0.02542423875 3
25 -518.9688453 0.5167152209 3
92 -450.5112434 0.6821238915 2
91 -450.9320193 0.677097271 2
86 -455.0006956 0.0246330031 1
28 -518.1236464 0.3015484354 2
80 -460.2134197 0.2951685519 1
37 -504.7722305 0.4988716252 2
19 -535.5417735 0.7945058008 0
49 -489.1388943 0.03116362991 3
24 -525.7149642 0.6196060728 0
72 -466.5480323 0.8874514071 0
71 -468.0491607 0.0488128131 2
35 -510.3701531 0.3595757215 0
82 -459.0730352 0.8453701379 0
82 -459.2069277 0.7730493913 1
75 -465.7184381 0.2866737481 1
25 -516.0244004 0.6343242429 2
25 -521.7201348 0.2810531629 3
10 -546.2521085 0.1253759705 0
40 -504.2157906 0.5465733204 2
21 -531.5393052 0.1832543923 3
88 -453.1362385 0.08182202464 3
15 -540.3369065 0.9299565874 3
49 -487.1438805 0.8904734027 2
16 -539.0120013 0.2334838117 3
95 -447.0134 0.6290507491 2
89 -452.7781365 0.9427675092 0
8 -548.1545241 0.3045555189 0
39 -505.0976036 0.2725117264 3
46 -491.4042496 0.07681780631 1
53 -486.4310541 0.6535236389 2
39 -501.0969275 0.6836772386 2
18 -538.1973686 0.1357289456 0
15 -540.6679159 0.5417805504 1
52 -487.1130471 0.8088935203 2
77 -462.8564958 0.0844565524 3
84 -455.679504 0.4171719583 0
86 -455.3934093 0.3538732935 2
11 -545.0113981 0.9019168619 1
13 -542.263514 0.7780187801 1
46 -493.2512407 0.6696883228 1
2 -635.7098774 0.3817797464 1
48 -489.592286 0.02768706839 0
58 -479.1091373 0.4691739682 3
57 -479.3493164 0.6345791952 3
4 -577.6744232 0.701368774 0
11 -544.9103635 0.4456542792 3
73 -464.6550287 0.5141741859 1
1 -619.3665985 0.869324028 3
81 -460.0016588 0.723314803 0
45 -494.0840879 0.1993936677 2
45 -491.2022982 0.8686658069 0
54 -484.2783351 0.8814310474 0
8 -549.9963628 0.7531733331 0
17 -538.55802 0.7442197043 1
41 -498.6366128 0.4364309745 0
57 -481.3797296 0.7748428652 0
50 -488.8849801 0.06156149228 0
46 -494.1873294 0.04142829326 1
57 -480.8718831 0.9947261773 1
74 -465.213458 0.2414890838 0
68 -469.7467147 0.2167655397 3
58 -480.3206535 0.7112720948 1
36 -507.4731094 0.1871584792 0
50 -485.2279816 0.1956421272 3
38 -506.2390995 0.3636699875 1
61 -475.1679257 0.776591285 2
56 -481.8714938 0.3173931791 2
62 -475.5057517 0.9993970142 3
64 -473.8129661 0.2680658795 1
65 -473.0221551 0.785073114 3
37 -505.2910518 0.8118044121 1
87 -454.4549713 0.3803229982 2
66 -470.9141139 0.2395513345 1
63 -475.305728 0.1811704109 0
70 -468.7480532 0.5603664045 2
68 -470.669164 0.9722853674 2
75 -464.8670821 0.7045940216 0
88 -453.9638666 0.7893995841 2
72 -467.6742287 0.462972001 0
90 -451.9149082 0.3289931205 2
59 -479.4965293 0.8348089656 3
53 -485.7317753 0.9080112217 1
87 -453.8367258 0.2233743327 3
35 -508.7011088 0.9404683071 1
72 -467.0686414 0.8869490579 0
58 -480.4318653 0.992412761 3
65 -472.9884204 0.5533028432 3
71 -468.5042359 0.6369322178 3
27 -517.9497544 0.4497971536 0
70 -469.0548936 0.3294501639 2
69 -469.7953789 0.8455875321 1
75 -465.6570322 0.2312324656 3
17 -537.625112 0.448336762 0
77 -463.2984143 0.3617534639 1
74 -466.1586693 0.3600420465 0
79 -461.1969951 0.4067081172 3
77 -463.4858364 0.8471690866 0
27 -515.8617043 0.1542732295 2
82 -459.2199948 0.5520781263 2
82 -457.406578 0.2817610998 2
78 -461.1793431 0.08988060465 2
78 -461.8609194 0.4320276947 3
83 -457.3810672 0.7946916135 3
13 -543.2277849 0.8568999132 1
89 -452.718865 0.2222526085 3
89 -452.9644649 0.8262168038 2
44 -494.3807627 0.2622233952 1
90 -451.3116177 0.828787435 2
73 -467.2741444 0.006113659779 1
50 -488.8797463 0.6942293543 3
83 -457.1668081 0.2142180124 1
23 -521.9849683 0.3683313931 1
67 -470.7542769 0.3710412593 2
89 -453.0936434 0.2904790481 2
75 -465.1329316 0.6560129476 3
33 -511.7286452 0.3651341213 2
33 -510.9917204 0.1914621589 3
64 -474.057017 0.5266023739 2
70 -469.3991622 0.7239289567 2
65 -473.3322221 0.7805715115 1
97 -446.4722403 0.4225659479 3
76 -464.5286357 0.3621118314 2
29 -516.3493569 0.5179937529 1
88 -453.1263781 0.2413417773 1
81 -459.4128666 0.1554262854 1
82 -458.0430146 0.4909966512 2
83 -456.7124648 0.6863552269 1
28 -517.4863286 0.6777968206 1
24 -525.7024356 0.9760974991 2
84 -457.1896832 0.02524807273 1
91 -450.8644368 0.6883509884 2
83 -457.6757296 0.8266513123 0
64 -473.7053393 0.08223756679 0
69 -469.336784 0.9198771362 0
68 -470.4640682 0.1106365267 0
90 -451.8152824 0.3050604311 1
73 -467.0140964 0.172132687 3
94 -448.76008 0.8558276779 1
98 -445.1765281 0.953019037 1
93 -449.8611029 0.5043531276 3
99 -444.4217745 0.6726457526 1
99 -445.0104429 0.129220662 1
98 -445.7954783 0.8025958548 0
42 -499.7977338 0.59672883 3
69 -469.4994489 0.7528810242 3
83 -456.5678226 0.2840737474 3
83 -458.1297536 0.3904551229 1
36 -507.4855266 0.8026079732 0
93 -449.2474392 0.07669451303 0
37 -507.8097871 0.4719669498 1
82 -458.6644964 0.4729118994 3
79 -461.4825565 0.8047546206 3
92 -450.6201208 0.8131387779 3
78 -462.732458 0.5842434852 2
64 -470.7330372 0.9656200216 1
78 -462.9257524 0.04337834314 0
62 -475.6031372 0.03887636827 0
49 -490.2157716 0.0858168837 0
75 -464.8005491 0.1886158702 3
89 -452.7288746 0.9571575655 3
62 -475.2208564 0.6595622847 0
99 -443.6585534 0.5223821802 2
70 -467.8057465 0.02997779603 2
70 -469.2218663 0.1314641656 0
76 -464.6392282 0.008831258922 0
43 -496.1723821 0.9012366091 3
99 -445.0263427 0.7880104014 2
89 -453.0927167 0.8991878685 3
97 -446.4783211 0.09133260078 1
98 -445.6294353 0.6538306827 2
46 -493.1316099 0.6730695656 1
92 -449.8918548 0.9242007863 1
84 -457.2392685 0.9304232394 2
62 -475.3957952 0.5715354873 2
82 -458.6064672 0.975759925 2
99 -444.9222859 0.3588439294 3
63 -472.5267608 0.7615844586 0
97 -446.1922621 0.740412748 3
99 -443.7723669 0.242258942 0
94 -448.7646745 0.4431129372 3
69 -469.1182255 0.3811597352 0
59 -479.6866339 0.3967284783 2
59 -479.4113638 0.3604322641 1
56 -480.2310535 0.4285884643 1
58 -480.5600703 0.9897313667 3
80 -460.7879061 0.3417683611 1
99 -444.992502 0.4136488813 0
97 -446.4333203 0.6145783599 3
53 -484.4051903 0.8572536697 2
51 -482.3857589 0.46495944 2
81 -459.1001394 0.4104849905 2
62 -476.0198697 0.9096217332 1
50 -487.3569643 0.5634416259 3
81 -459.1149678 0.4125821666 2
87 -454.4993182 0.6668851811 1
88 -453.3066021 0.3651016716 1
50 -488.9534324 0.8293461917 3
63 -474.2012025 0.04767832427 1
63 -475.5255081 0.4071570022 3
96 -447.3659331 0.9244442042 0
71 -468.1326039 0.2049024701 0
77 -462.4558422 0.206748984 0
81 -460.2388175 0.2700729701 2
43 -498.5939123 0.5854922859 3
44 -498.1611382 0.5016037549 3
75 -465.6381002 0.2649361697 2
80 -460.8037333 0.9699383019 1
77 -463.6073612 0.5110252803 1
70 -466.1435656 0.8390191196 0
60 -478.5044429 0.4005052286 0
59 -479.1000176 0.003974152817 2
92 -449.8855748 0.5353705807 2
53 -480.8135566 0.3665596561 1
46 -495.0746023 0.4710735955 1
57 -480.7241889 0.5588552308 3
63 -474.8177091 0.69780438 2
51 -488.2398053 0.4093409366 0
64 -474.1151392 0.008154751882 2
65 -471.1723545 0.8591182932 3
64 -473.6399157 0.6057281118 3
62 -472.4286374 0.743575959 2
53 -485.5715152 0.5266641517 3
97 -446.2437278 0.1884492754 1
